count_point_id,year,region_id,region_name,local_authority_id,local_authority_name,road_name,road_type,start_junction_road_name,end_junction_road_name,easting,northing,latitude,longitude,link_length_km,link_length_miles,estimation_method,estimation_method_detailed,direction_of_travel,pedal_cycles,two_wheeled_motor_vehicles,cars_and_taxis,buses_and_coaches,lgvs,hgvs_2_rigid_axle,hgvs_3_rigid_axle,hgvs_4_or_more_rigid_axle,hgvs_3_or_4_articulated_axle,hgvs_5_articulated_axle,hgvs_6_articulated_axle,all_hgvs,all_motor_vehicles
950970,2012,4,Wales,19,Cardiff,U,Minor,,,320068,180936,51.52166439,-3.15346938,,,Counted,"Manual count",E,5,7,920,0,86,4,3,0,0,0,0,7,1020
950970,2012,4,Wales,19,Cardiff,U,Minor,,,320068,180936,51.52166439,-3.15346938,,,Counted,"Manual count",W,5,4,980,0,91,8,2,0,0,0,0,10,1085
950970,2013,4,Wales,19,Cardiff,U,Minor,,,320068,180936,51.52166439,-3.15346938,,,Counted,"Manual count",E,5,4,852,0,76,3,3,0,0,0,0,6,939
950970,2013,4,Wales,19,Cardiff,U,Minor,,,320068,180936,51.52166439,-3.15346938,,,Counted,"Manual count",W,4,3,901,0,83,3,3,0,0,0,0,6,994
950970,2014,4,Wales,19,Cardiff,U,Minor,,,320068,180936,51.52166439,-3.15346938,,,Counted,"Manual count",E,3,5,842,0,84,8,1,0,0,0,0,8,939
950970,2014,4,Wales,19,Cardiff,U,Minor,,,320068,180936,51.52166439,-3.15346938,,,Counted,"Manual count",W,4,9,794,0,71,8,1,0,0,0,0,8,882
950970,2015,4,Wales,19,Cardiff,U,Minor,,,320068,180936,51.52166439,-3.15346938,,,Counted,"Manual count",E,10,1,808,0,75,5,3,0,0,0,0,8,892
950970,2015,4,Wales,19,Cardiff,U,Minor,,,320068,180936,51.52166439,-3.15346938,,,Counted,"Manual count",W,8,2,898,0,75,6,4,0,0,0,0,10,985
950970,2016,4,Wales,19,Cardiff,U,Minor,,,320068,180936,51.52166439,-3.15346938,,,Counted,"Manual count",E,5,4,772,0,104,7,2,0,0,0,0,9,889
950970,2016,4,Wales,19,Cardiff,U,Minor,,,320068,180936,51.52166439,-3.15346938,,,Counted,"Manual count",W,6,11,836,0,95,8,2,0,0,0,0,10,953
950970,2017,4,Wales,19,Cardiff,U,Minor,,,320068,180936,51.52166439,-3.15346938,,,Counted,"Manual count",E,13,4,724,0,95,4,2,0,0,0,0,5,828
950970,2017,4,Wales,19,Cardiff,U,Minor,,,320068,180936,51.52166439,-3.15346938,,,Counted,"Manual count",W,13,5,816,0,94,6,1,0,0,0,0,7,922
950970,2018,4,Wales,19,Cardiff,U,Minor,,,320068,180936,51.52166300,-3.15346930,,,Counted,"Manual count",E,15,4,731,0,91,4,2,0,0,0,0,5,831
950970,2018,4,Wales,19,Cardiff,U,Minor,,,320068,180936,51.52166300,-3.15346930,,,Counted,"Manual count",W,8,3,757,0,96,4,1,0,0,0,0,5,861
950970,2019,4,Wales,19,Cardiff,U,Minor,,,320068,180936,51.52166300,-3.15346930,,,Counted,"Manual count",E,6,5,729,0,74,1,4,0,0,0,0,4,812
950970,2019,4,Wales,19,Cardiff,U,Minor,,,320068,180936,51.52166300,-3.15346930,,,Counted,"Manual count",W,10,5,608,0,81,1,4,0,0,0,0,4,698
950972,2008,4,Wales,19,Cardiff,U,Minor,,,315505,180476,51.51686414,-3.21911081,,,Counted,"Manual count",N,20,7,1070,1,72,5,0,0,0,0,0,5,1155
950972,2008,4,Wales,19,Cardiff,U,Minor,,,315505,180476,51.51686414,-3.21911081,,,Counted,"Manual count",S,36,9,984,0,80,5,0,0,0,0,1,6,1079
950972,2010,4,Wales,19,Cardiff,U,Minor,,,315505,180476,51.51686414,-3.21911081,,,Counted,"Manual count",N,15,7,948,0,84,5,0,3,2,0,3,13,1052
950972,2010,4,Wales,19,Cardiff,U,Minor,,,315505,180476,51.51686414,-3.21911081,,,Counted,"Manual count",S,12,7,823,0,75,9,1,3,0,0,2,15,920
950972,2011,4,Wales,19,Cardiff,U,Minor,,,315505,180476,51.51686414,-3.21911081,,,Counted,"Manual count",N,29,6,1004,0,95,1,0,0,0,0,0,1,1106
950972,2011,4,Wales,19,Cardiff,U,Minor,,,315505,180476,51.51686414,-3.21911081,,,Counted,"Manual count",S,22,4,935,0,82,2,0,1,0,0,0,3,1024
950972,2012,4,Wales,19,Cardiff,U,Minor,,,315505,180476,51.51686414,-3.21911081,,,Counted,"Manual count",N,26,5,1030,0,103,6,3,0,1,0,0,10,1147
950972,2012,4,Wales,19,Cardiff,U,Minor,,,315505,180476,51.51686414,-3.21911081,,,Counted,"Manual count",S,33,7,1007,0,110,7,3,0,0,0,0,10,1134
950972,2013,4,Wales,19,Cardiff,U,Minor,,,315505,180476,51.51686414,-3.21911081,,,Counted,"Manual count",N,32,3,1064,0,106,4,1,0,0,0,0,5,1178
950972,2013,4,Wales,19,Cardiff,U,Minor,,,315505,180476,51.51686414,-3.21911081,,,Counted,"Manual count",S,29,1,934,0,113,4,1,0,0,0,0,5,1053
950972,2014,4,Wales,19,Cardiff,U,Minor,,,315505,180476,51.51686414,-3.21911081,,,Counted,"Manual count",N,24,5,1103,0,132,4,0,0,0,0,0,4,1245
950972,2014,4,Wales,19,Cardiff,U,Minor,,,315505,180476,51.51686414,-3.21911081,,,Counted,"Manual count",S,38,3,990,0,125,6,2,0,0,0,0,8,1125
950972,2015,4,Wales,19,Cardiff,U,Minor,,,315505,180476,51.51686414,-3.21911081,,,Counted,"Manual count",N,36,2,1029,1,130,9,1,0,0,0,0,10,1172
950972,2015,4,Wales,19,Cardiff,U,Minor,,,315505,180476,51.51686414,-3.21911081,,,Counted,"Manual count",S,29,1,870,0,112,6,0,0,0,0,0,6,989
950972,2016,4,Wales,19,Cardiff,U,Minor,,,315505,180476,51.51686414,-3.21911081,,,Counted,"Manual count",N,13,3,1083,0,118,5,1,1,0,0,0,7,1212
950972,2016,4,Wales,19,Cardiff,U,Minor,,,315505,180476,51.51686414,-3.21911081,,,Counted,"Manual count",S,26,3,848,0,82,6,1,1,0,0,0,8,941
950972,2017,4,Wales,19,Cardiff,U,Minor,,,315505,180476,51.51686414,-3.21911081,,,Counted,"Manual count",N,19,2,905,0,102,8,0,0,0,0,0,8,1017
950972,2017,4,Wales,19,Cardiff,U,Minor,,,315505,180476,51.51686414,-3.21911081,,,Counted,"Manual count",S,18,0,854,0,98,3,2,0,0,0,0,5,957
950972,2018,4,Wales,19,Cardiff,U,Minor,,,315544,180450,51.51663500,-3.21854260,,,Counted,"Manual count",N,14,4,683,0,70,6,1,1,0,0,0,8,765
950972,2018,4,Wales,19,Cardiff,U,Minor,,,315544,180450,51.51663500,-3.21854260,,,Counted,"Manual count",S,11,3,701,0,90,6,3,0,0,0,0,9,803
950972,2019,4,Wales,19,Cardiff,U,Minor,,,315544,180450,51.51663500,-3.21854260,,,Counted,"Manual count",N,8,3,848,0,82,11,0,0,0,0,0,11,943
950972,2019,4,Wales,19,Cardiff,U,Minor,,,315544,180450,51.51663500,-3.21854260,,,Counted,"Manual count",S,14,5,887,0,90,6,9,0,0,0,0,14,997
950974,2008,4,Wales,19,Cardiff,U,Minor,,,324107,180183,51.51545308,-3.09510378,,,Counted,"Manual count",N,9,0,249,0,6,0,0,0,0,0,0,0,255
950974,2008,4,Wales,19,Cardiff,U,Minor,,,324107,180183,51.51545308,-3.09510378,,,Counted,"Manual count",S,2,0,252,0,15,1,0,0,0,0,0,1,268
950974,2010,4,Wales,19,Cardiff,U,Minor,,,324107,180183,51.51545308,-3.09510378,,,Counted,"Manual count",N,0,3,284,0,30,1,0,3,0,0,0,4,321
950974,2010,4,Wales,19,Cardiff,U,Minor,,,324107,180183,51.51545308,-3.09510378,,,Counted,"Manual count",S,1,2,307,0,40,0,0,0,0,0,0,0,349
950974,2011,4,Wales,19,Cardiff,U,Minor,,,324107,180183,51.51545308,-3.09510378,,,Counted,"Manual count",E,4,0,190,0,14,3,0,0,0,0,0,3,207
950974,2011,4,Wales,19,Cardiff,U,Minor,,,324107,180183,51.51545308,-3.09510378,,,Counted,"Manual count",W,0,0,189,0,15,3,0,0,0,0,0,3,207
950974,2012,4,Wales,19,Cardiff,U,Minor,,,324107,180183,51.51545308,-3.09510378,,,Counted,"Manual count",N,7,0,203,0,23,0,0,0,0,0,0,0,226
950974,2012,4,Wales,19,Cardiff,U,Minor,,,324107,180183,51.51545308,-3.09510378,,,Counted,"Manual count",S,3,0,227,0,28,0,0,0,0,0,0,0,255
950974,2013,4,Wales,19,Cardiff,U,Minor,,,324107,180183,51.51545308,-3.09510378,,,Counted,"Manual count",N,8,0,191,0,15,1,0,0,0,0,0,1,207
950974,2013,4,Wales,19,Cardiff,U,Minor,,,324107,180183,51.51545308,-3.09510378,,,Counted,"Manual count",S,7,0,208,0,26,1,0,0,0,0,0,1,235
950974,2014,4,Wales,19,Cardiff,U,Minor,,,324107,180183,51.51545308,-3.09510378,,,Counted,"Manual count",N,2,0,306,0,28,3,0,0,0,0,0,3,337
950974,2014,4,Wales,19,Cardiff,U,Minor,,,324107,180183,51.51545308,-3.09510378,,,Counted,"Manual count",S,5,0,249,0,18,1,0,0,0,0,0,1,268
950974,2015,4,Wales,19,Cardiff,U,Minor,,,324107,180183,51.51545308,-3.09510378,,,Counted,"Manual count",N,5,0,237,0,16,2,0,0,0,0,0,2,255
950974,2015,4,Wales,19,Cardiff,U,Minor,,,324107,180183,51.51545308,-3.09510378,,,Counted,"Manual count",S,2,0,245,0,28,2,0,0,0,0,0,2,275
950974,2016,4,Wales,19,Cardiff,U,Minor,,,324107,180183,51.51545308,-3.09510378,,,Counted,"Manual count",N,4,0,271,0,28,1,0,0,0,0,0,1,300
950974,2016,4,Wales,19,Cardiff,U,Minor,,,324107,180183,51.51545308,-3.09510378,,,Counted,"Manual count",S,9,0,272,0,18,0,0,0,0,0,0,0,290
950974,2017,4,Wales,19,Cardiff,U,Minor,,,324107,180183,51.51545308,-3.09510378,,,Counted,"Manual count",N,5,0,235,0,18,2,0,0,0,0,0,2,255
950974,2017,4,Wales,19,Cardiff,U,Minor,,,324107,180183,51.51545308,-3.09510378,,,Counted,"Manual count",S,5,1,259,0,34,5,0,0,0,0,0,5,299
950974,2018,4,Wales,19,Cardiff,U,Minor,,,324107,180183,51.51545100,-3.09510370,,,Counted,"Manual count",N,8,0,214,0,18,2,0,0,0,0,0,2,234
950974,2018,4,Wales,19,Cardiff,U,Minor,,,324107,180183,51.51545100,-3.09510370,,,Counted,"Manual count",S,4,0,249,0,30,3,1,0,0,0,0,4,282
950974,2019,4,Wales,19,Cardiff,U,Minor,,,324107,180183,51.51545100,-3.09510370,,,Counted,"Manual count",N,13,2,225,0,21,2,0,0,0,0,0,2,249
950974,2019,4,Wales,19,Cardiff,U,Minor,,,324107,180183,51.51545100,-3.09510370,,,Counted,"Manual count",S,17,0,239,0,22,3,0,0,0,0,0,3,264
950976,2008,4,Wales,19,Cardiff,U,Minor,,,319595,180498,51.51765971,-3.16018524,,,Counted,"Manual count",N,2,0,196,0,15,0,0,0,0,0,0,0,211
950976,2008,4,Wales,19,Cardiff,U,Minor,,,319595,180498,51.51765971,-3.16018524,,,Counted,"Manual count",S,4,0,158,0,17,0,0,0,0,0,0,0,175
950976,2010,4,Wales,19,Cardiff,U,Minor,,,319595,180498,51.51765971,-3.16018524,,,Counted,"Manual count",N,1,1,150,0,8,1,0,0,0,0,0,1,160
950976,2010,4,Wales,19,Cardiff,U,Minor,,,319595,180498,51.51765971,-3.16018524,,,Counted,"Manual count",S,2,2,150,0,7,1,0,0,1,0,0,2,161
950976,2011,4,Wales,19,Cardiff,U,Minor,,,319595,180498,51.51765971,-3.16018524,,,Estimated,"Estimated using previous year's AADF on this link",N,1,1,148,0,8,1,0,0,0,0,0,1,158
950976,2011,4,Wales,19,Cardiff,U,Minor,,,319595,180498,51.51765971,-3.16018524,,,Estimated,"Estimated using previous year's AADF on this link",S,2,2,148,0,7,1,0,0,1,0,0,2,159
950976,2012,4,Wales,19,Cardiff,U,Minor,,,319595,180498,51.51765971,-3.16018524,,,Estimated,"Estimated using previous year's AADF on this link",N,1,1,146,0,8,1,0,0,0,0,0,1,157
950976,2012,4,Wales,19,Cardiff,U,Minor,,,319595,180498,51.51765971,-3.16018524,,,Estimated,"Estimated using previous year's AADF on this link",S,2,2,146,0,7,1,0,0,1,0,0,2,157
950976,2013,4,Wales,19,Cardiff,U,Minor,,,319595,180498,51.51765971,-3.16018524,,,Counted,"Manual count",N,1,0,371,0,52,0,0,0,0,0,0,0,423
950976,2013,4,Wales,19,Cardiff,U,Minor,,,319595,180498,51.51765971,-3.16018524,,,Counted,"Manual count",S,1,1,391,0,57,0,0,0,0,0,0,0,450
950976,2014,4,Wales,19,Cardiff,U,Minor,,,319595,180498,51.51765971,-3.16018524,,,Counted,"Manual count",N,18,0,234,0,28,0,0,0,0,0,0,0,262
950976,2014,4,Wales,19,Cardiff,U,Minor,,,319595,180498,51.51765971,-3.16018524,,,Counted,"Manual count",S,2,1,387,0,36,4,0,0,0,0,0,4,428
950976,2015,4,Wales,19,Cardiff,U,Minor,,,319677,180605,51.51863328,-3.15902815,,,Counted,"Manual count",N,2,1,358,0,34,1,0,0,0,0,0,1,394
950976,2015,4,Wales,19,Cardiff,U,Minor,,,319677,180605,51.51863328,-3.15902815,,,Counted,"Manual count",S,3,0,371,0,35,1,0,0,0,0,0,1,408
950976,2016,4,Wales,19,Cardiff,U,Minor,,,319677,180605,51.51863328,-3.15902815,,,Counted,"Manual count",N,2,1,352,0,41,3,0,0,0,0,0,3,397
950976,2016,4,Wales,19,Cardiff,U,Minor,,,319677,180605,51.51863328,-3.15902815,,,Counted,"Manual count",S,29,1,351,0,42,3,0,0,0,0,0,3,397
950976,2017,4,Wales,19,Cardiff,U,Minor,,,319677,180605,51.51863328,-3.15902815,,,Counted,"Manual count",N,6,4,351,0,41,4,0,0,0,0,0,4,400
950976,2017,4,Wales,19,Cardiff,U,Minor,,,319677,180605,51.51863328,-3.15902815,,,Counted,"Manual count",S,8,2,329,0,44,4,0,0,0,0,0,4,379
950976,2018,4,Wales,19,Cardiff,U,Minor,,,319677,180605,51.51863200,-3.15902810,,,Counted,"Manual count",N,2,6,318,0,37,3,0,0,0,0,0,3,364
950976,2018,4,Wales,19,Cardiff,U,Minor,,,319677,180605,51.51863200,-3.15902810,,,Counted,"Manual count",S,7,3,295,0,37,2,0,0,0,0,0,2,337
950976,2019,4,Wales,19,Cardiff,U,Minor,,,319677,180605,51.51863200,-3.15902810,,,Counted,"Manual count",N,7,2,363,0,36,5,0,0,0,0,0,5,406
950976,2019,4,Wales,19,Cardiff,U,Minor,,,319677,180605,51.51863200,-3.15902810,,,Counted,"Manual count",S,11,2,371,0,45,4,0,0,0,0,0,4,422
950978,2008,4,Wales,19,Cardiff,U,Minor,,,317645,183466,51.54405916,-3.18897717,,,Counted,"Manual count",N,16,1,192,0,10,0,0,0,0,0,0,0,203
950978,2008,4,Wales,19,Cardiff,U,Minor,,,317645,183466,51.54405916,-3.18897717,,,Counted,"Manual count",S,0,1,171,0,13,0,0,0,0,0,0,0,185
950978,2010,4,Wales,19,Cardiff,U,Minor,,,317645,183466,51.54405916,-3.18897717,,,Counted,"Manual count",E,0,0,157,3,10,3,0,0,0,0,0,3,173
950978,2010,4,Wales,19,Cardiff,U,Minor,,,317645,183466,51.54405916,-3.18897717,,,Counted,"Manual count",W,0,2,159,0,12,2,0,0,0,0,0,2,175
950978,2011,4,Wales,19,Cardiff,U,Minor,,,317645,183466,51.54405916,-3.18897717,,,Counted,"Manual count",N,0,4,189,0,34,0,0,0,0,0,0,0,227
950978,2011,4,Wales,19,Cardiff,U,Minor,,,317645,183466,51.54405916,-3.18897717,,,Counted,"Manual count",S,0,0,172,0,35,0,0,0,0,0,0,0,207
950978,2012,4,Wales,19,Cardiff,U,Minor,,,317645,183466,51.54405916,-3.18897717,,,Counted,"Manual count",N,2,0,200,0,16,3,0,0,0,0,0,3,218
950978,2012,4,Wales,19,Cardiff,U,Minor,,,317645,183466,51.54405916,-3.18897717,,,Counted,"Manual count",S,1,0,202,0,18,2,0,0,0,0,0,2,222
950978,2013,4,Wales,19,Cardiff,U,Minor,,,317645,183466,51.54405916,-3.18897717,,,Counted,"Manual count",N,0,1,200,0,10,0,0,0,0,0,0,0,211
950978,2013,4,Wales,19,Cardiff,U,Minor,,,317645,183466,51.54405916,-3.18897717,,,Counted,"Manual count",S,2,0,207,0,17,0,0,0,0,0,0,0,224
950978,2014,4,Wales,19,Cardiff,U,Minor,,,317645,183466,51.54405916,-3.18897717,,,Counted,"Manual count",E,1,4,177,0,14,1,0,0,0,0,0,1,196
950978,2014,4,Wales,19,Cardiff,U,Minor,,,317645,183466,51.54405916,-3.18897717,,,Counted,"Manual count",W,1,2,172,0,13,1,0,0,0,0,0,1,188
950978,2015,4,Wales,19,Cardiff,U,Minor,,,317645,183466,51.54405916,-3.18897717,,,Counted,"Manual count",E,2,0,175,0,20,1,0,0,0,0,0,1,196
950978,2015,4,Wales,19,Cardiff,U,Minor,,,317645,183466,51.54405916,-3.18897717,,,Counted,"Manual count",W,2,3,182,0,18,1,0,0,0,0,0,1,203
950978,2016,4,Wales,19,Cardiff,U,Minor,,,317645,183466,51.54405916,-3.18897717,,,Counted,"Manual count",E,0,0,161,0,18,0,0,0,0,0,0,0,179
950978,2016,4,Wales,19,Cardiff,U,Minor,,,317645,183466,51.54405916,-3.18897717,,,Counted,"Manual count",W,0,0,145,0,17,0,0,0,0,0,0,0,162
950978,2017,4,Wales,19,Cardiff,U,Minor,,,317645,183466,51.54405916,-3.18897717,,,Counted,"Manual count",E,3,0,157,0,19,0,0,0,0,0,0,0,176
950978,2017,4,Wales,19,Cardiff,U,Minor,,,317645,183466,51.54405916,-3.18897717,,,Counted,"Manual count",W,0,0,146,0,16,0,0,0,0,0,0,0,162
950978,2018,4,Wales,19,Cardiff,U,Minor,,,317645,183466,51.54405700,-3.18897710,,,Counted,"Manual count",E,0,1,145,0,25,2,0,0,0,0,0,2,173
950978,2018,4,Wales,19,Cardiff,U,Minor,,,317645,183466,51.54405700,-3.18897710,,,Counted,"Manual count",W,0,1,130,0,17,3,0,0,0,0,0,3,152
950978,2019,4,Wales,19,Cardiff,U,Minor,,,317645,183466,51.54405700,-3.18897710,,,Counted,"Manual count",E,0,0,157,0,16,0,0,0,0,0,0,0,173
950978,2019,4,Wales,19,Cardiff,U,Minor,,,317645,183466,51.54405700,-3.18897710,,,Counted,"Manual count",W,0,0,163,0,23,0,0,0,0,0,0,0,186
950982,2008,4,Wales,19,Cardiff,U,Minor,,,324928,181452,51.52697103,-3.08354524,,,Counted,"Manual count",E,4,0,30,1,1,0,0,0,0,0,0,0,32
950982,2008,4,Wales,19,Cardiff,U,Minor,,,324928,181452,51.52697103,-3.08354524,,,Counted,"Manual count",W,4,2,101,0,4,0,0,0,0,0,1,1,108
952003,2008,4,Wales,19,Cardiff,B4487,Minor,,,320176,177446,51.49030585,-3.15112200,,,Counted,"Manual count",N,84,26,4197,99,404,27,3,0,0,0,1,31,4757
952003,2008,4,Wales,19,Cardiff,B4487,Minor,,,320176,177446,51.49030585,-3.15112200,,,Counted,"Manual count",S,95,21,4366,9,381,18,3,1,0,1,3,26,4803
952003,2010,4,Wales,19,Cardiff,B4487,Minor,,,320176,177446,51.49030585,-3.15112200,,,Counted,"Manual count",N,105,31,2342,100,293,15,2,3,0,0,1,21,2787
952003,2010,4,Wales,19,Cardiff,B4487,Minor,,,320176,177446,51.49030585,-3.15112200,,,Counted,"Manual count",S,108,40,3738,12,453,18,2,1,6,2,3,32,4275
952003,2011,4,Wales,19,Cardiff,B4487,Minor,,,320176,177446,51.49030585,-3.15112200,,,Counted,"Manual count",E,76,37,2352,69,330,7,1,0,0,0,0,8,2796
952003,2011,4,Wales,19,Cardiff,B4487,Minor,,,320176,177446,51.49030585,-3.15112200,,,Counted,"Manual count",W,103,26,3474,10,485,16,1,0,0,0,0,17,4012
952003,2012,4,Wales,19,Cardiff,B4487,Minor,,,320176,177446,51.49030585,-3.15112200,,,Counted,"Manual count",N,85,18,2650,71,329,9,0,0,0,0,0,9,3076
952003,2012,4,Wales,19,Cardiff,B4487,Minor,,,320176,177446,51.49030585,-3.15112200,,,Counted,"Manual count",S,90,21,3876,15,483,23,0,0,0,3,0,26,4422
952003,2013,4,Wales,19,Cardiff,B4487,Minor,,,320176,177446,51.49030585,-3.15112200,,,Counted,"Manual count",N,72,41,2470,65,263,11,2,0,0,0,0,12,2851
952003,2013,4,Wales,19,Cardiff,B4487,Minor,,,320176,177446,51.49030585,-3.15112200,,,Counted,"Manual count",S,92,28,3739,9,420,14,2,0,1,2,2,20,4216
952003,2014,4,Wales,19,Cardiff,B4487,Minor,,,320176,177446,51.49030585,-3.15112200,,,Counted,"Manual count",N,121,30,2334,71,309,12,4,0,1,0,0,16,2761
952003,2014,4,Wales,19,Cardiff,B4487,Minor,,,320176,177446,51.49030585,-3.15112200,,,Counted,"Manual count",S,141,45,3349,2,468,25,5,2,3,0,0,35,3899
952003,2015,4,Wales,19,Cardiff,B4487,Minor,,,320176,177446,51.49030585,-3.15112200,,,Counted,"Manual count",N,103,30,2151,59,319,21,3,0,1,0,0,25,2584
952003,2015,4,Wales,19,Cardiff,B4487,Minor,,,320176,177446,51.49030585,-3.15112200,,,Counted,"Manual count",S,127,42,4095,7,632,31,5,4,0,1,1,41,4817
952003,2016,4,Wales,19,Cardiff,B4487,Minor,,,320176,177446,51.49030585,-3.15112200,,,Counted,"Manual count",N,141,23,1874,63,237,19,1,1,1,0,0,22,2219
952003,2016,4,Wales,19,Cardiff,B4487,Minor,,,320176,177446,51.49030585,-3.15112200,,,Counted,"Manual count",S,188,40,3487,8,427,18,4,2,1,0,0,25,3987
952003,2017,4,Wales,19,Cardiff,B4487,Minor,,,320176,177446,51.49030585,-3.15112200,,,Counted,"Manual count",N,121,30,2436,66,269,13,1,0,0,0,0,13,2814
952003,2017,4,Wales,19,Cardiff,B4487,Minor,,,320176,177446,51.49030585,-3.15112200,,,Counted,"Manual count",S,173,20,3717,5,420,16,4,0,1,2,0,23,4185
952003,2018,4,Wales,19,Cardiff,B4487,Minor,,,320176,177446,51.49030400,-3.15112200,,,Counted,"Manual count",N,105,25,2302,76,219,27,2,1,0,1,0,30,2652
952003,2018,4,Wales,19,Cardiff,B4487,Minor,,,320176,177446,51.49030400,-3.15112200,,,Counted,"Manual count",S,127,15,3323,3,385,39,7,2,0,0,1,48,3774
952003,2019,4,Wales,19,Cardiff,B4487,Minor,,,320176,177446,51.49030400,-3.15112200,,,Counted,"Manual count",N,126,23,2181,74,233,16,1,0,1,0,0,18,2528
952003,2019,4,Wales,19,Cardiff,B4487,Minor,,,320176,177446,51.49030400,-3.15112200,,,Counted,"Manual count",S,145,22,3315,3,421,19,5,1,1,1,2,29,3790
952004,2008,4,Wales,19,Cardiff,C,Minor,,,318113,175992,51.47693958,-3.18049169,,,Counted,"Manual count",E,45,13,1745,368,141,23,2,0,1,0,0,26,2293
952004,2008,4,Wales,19,Cardiff,C,Minor,,,318113,175992,51.47693958,-3.18049169,,,Counted,"Manual count",W,34,28,4418,1047,309,45,9,6,3,1,1,65,5867
952004,2010,4,Wales,19,Cardiff,C,Minor,,,318113,175992,51.47693958,-3.18049169,,,Counted,"Manual count",E,51,10,1142,457,130,15,4,1,1,1,0,22,1761
952004,2010,4,Wales,19,Cardiff,C,Minor,,,318113,175992,51.47693958,-3.18049169,,,Counted,"Manual count",W,44,32,3538,1618,514,79,8,2,2,0,0,91,5793
952004,2011,4,Wales,19,Cardiff,C,Minor,,,318113,175992,51.47693958,-3.18049169,,,Counted,"Manual count",E,91,12,1386,427,155,22,3,1,1,1,27,55,2035
952004,2011,4,Wales,19,Cardiff,C,Minor,,,318113,175992,51.47693958,-3.18049169,,,Counted,"Manual count",W,83,49,3660,1398,574,47,6,4,3,8,14,82,5763
952004,2012,4,Wales,19,Cardiff,C,Minor,,,318113,175992,51.47693958,-3.18049169,,,Counted,"Manual count",E,128,8,1331,470,171,13,1,1,1,0,1,17,1997
952004,2012,4,Wales,19,Cardiff,C,Minor,,,318113,175992,51.47693958,-3.18049169,,,Counted,"Manual count",W,124,32,3491,1268,633,52,13,1,5,1,1,73,5497
952004,2013,4,Wales,19,Cardiff,C,Minor,,,318113,175992,51.47693958,-3.18049169,,,Counted,"Manual count",E,163,14,1392,477,173,21,3,2,0,0,0,26,2082
952004,2013,4,Wales,19,Cardiff,C,Minor,,,318113,175992,51.47693958,-3.18049169,,,Counted,"Manual count",W,167,43,3559,1156,588,47,8,0,2,2,1,59,5404
952004,2014,4,Wales,19,Cardiff,C,Minor,,,318113,175992,51.47693958,-3.18049169,,,Counted,"Manual count",E,125,6,1387,341,138,11,5,1,1,0,1,18,1889
952004,2014,4,Wales,19,Cardiff,C,Minor,,,318113,175992,51.47693958,-3.18049169,,,Counted,"Manual count",W,92,14,4099,1153,568,43,12,1,3,1,2,61,5895
952004,2015,4,Wales,19,Cardiff,C,Minor,,,318113,175992,51.47693958,-3.18049169,,,Counted,"Manual count",E,121,14,1621,405,181,26,22,4,3,0,0,55,2275
952004,2015,4,Wales,19,Cardiff,C,Minor,,,318113,175992,51.47693958,-3.18049169,,,Counted,"Manual count",W,91,36,3942,1185,615,61,40,7,2,2,1,112,5890
952004,2016,4,Wales,19,Cardiff,C,Minor,,,318113,175992,51.47693958,-3.18049169,,,Estimated,"Estimated using previous year's AADF on this link",E,115,14,1625,407,190,28,20,7,3,0,0,57,2293
952004,2016,4,Wales,19,Cardiff,C,Minor,,,318113,175992,51.47693958,-3.18049169,,,Estimated,"Estimated using previous year's AADF on this link",W,87,35,3952,1193,646,64,37,10,2,2,1,117,5943
952004,2017,4,Wales,19,Cardiff,C,Minor,,,318113,175992,51.47693958,-3.18049169,,,Estimated,"Estimated using previous year's AADF on this link",E,115,14,1615,388,202,28,20,7,3,0,0,58,2278
952004,2017,4,Wales,19,Cardiff,C,Minor,,,318113,175992,51.47693958,-3.18049169,,,Estimated,"Estimated using previous year's AADF on this link",W,87,36,3929,1136,688,66,37,10,2,2,1,118,5907
952004,2018,4,Wales,19,Cardiff,C,Minor,,,318113,175992,51.47693800,-3.18049160,,,Estimated,"Estimated using previous year's AADF on this link",E,119,14,1599,374,208,29,21,6,3,0,0,59,2255
952004,2018,4,Wales,19,Cardiff,C,Minor,,,318113,175992,51.47693800,-3.18049160,,,Estimated,"Estimated using previous year's AADF on this link",W,90,35,3890,1096,708,68,39,9,2,2,1,120,5850
952004,2019,4,Wales,19,Cardiff,C,Minor,,,318113,175992,51.47693800,-3.18049160,,,Estimated,"Estimated using previous year's AADF on this link",E,137,13,1604,379,206,28,21,5,3,0,0,57,2260
952004,2019,4,Wales,19,Cardiff,C,Minor,,,318113,175992,51.47693800,-3.18049160,,,Estimated,"Estimated using previous year's AADF on this link",W,103,33,3901,1111,703,65,39,8,2,2,1,117,5864
952006,2008,4,Wales,19,Cardiff,C,Minor,,,314075,175662,51.47337334,-3.23854068,,,Counted,"Manual count",E,12,0,1023,10,187,26,3,0,2,1,0,32,1252
952006,2008,4,Wales,19,Cardiff,C,Minor,,,314075,175662,51.47337334,-3.23854068,,,Counted,"Manual count",W,11,2,848,13,162,28,2,0,2,1,0,33,1058
952006,2010,4,Wales,19,Cardiff,C,Minor,,,314075,175662,51.47337334,-3.23854068,,,Counted,"Manual count",E,10,3,815,18,214,11,4,0,2,0,0,17,1067
952006,2010,4,Wales,19,Cardiff,C,Minor,,,314075,175662,51.47337334,-3.23854068,,,Counted,"Manual count",W,6,5,827,16,214,12,3,0,1,0,5,21,1083
